PitchNo,Date,Time,Batter,PitchUID,Equipment,Handedness,Plane Score,Connection Score,Rotation Score,Bat_Speed,Rotational_Acceleration,OPE,Attack_Angle,Early_Connection,Connection_at_Impact,Vertical_Bat_Angle,Power,Peak_Hand_Speed,Time_to_Contact,PAofInning,PitchofPA,PitcherThrows,PitcherTeam,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,wOBA,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,Connection_Diff,PC1,PC2,PC3,PC4,PC5
229,7/20/19,8:40:17 PM,Player F,18789f08-ab50-11e9-9c79-d0c6372c7549,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,51,38,76,68.6,26.1,66,16,73,78,-31,4.36,22.3,0.14,3,3,Right,BOU_BRA,Right,WAR_GAT,Windup,9,Top,2,2,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,92.13413625,-2.265424961,-2.124593106,2117.812246,204.9333588,0.53125,6.039721872,0.76013485,6.03406825,-11.05264295,22.20811486,10.33892237,3.018607006,-0.346320143,82.51831714,-4.366761014,-0.154545261,0.415085525,78.74285929,-22.36123379,-10.63415701,NA,NA,NA,NA,7.881946424,7.530132696,-6.982128378,0.066593628,-6.350035389,12.86428249,-0.59997949,50,5.857020719,4.630936543,-133.7900126,-5.651712737,-11.27529901,34.3460306,-9.331871658,BOU_BRA,WAR_GAT,CCBLBourne,CCBL,CCBL,20190720-CCBLBourne-1,-5,1.940757011,1.340465076,0.451570807,2.024106488,2.050253516
49,7/24/19,6:35:14 PM,Player F,4f0ec90d-ae63-11e9-92e0-cc2f719bf2a2,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,50,50,73,64.4,24.9,65,17,84,79,-25,3.36,24.8,0.16,2,6,Right,FAL_COM,Right,WAR_GAT,Stretch,3,Top,0,3,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,0,2,0,NA,77.80429978,-1.282144467,-2.951809273,NA,146.5805892,0.458333333,5.969314867,2.178732731,6.018937297,-38.11807115,7.422200827,-4.925902416,1.603593115,-0.967956216,72.23083705,-8.371455982,-3.874653067,0.48570137,63.24377865,11.12446062,-16.91871929,894.3530206,NA,NA,NA,94.90617272,94.69488721,-17.0686105,1.117987671,1.903362129,4.345328822,-1.944998135,50,5.847943477,5.972983503,-113.1724471,-3.598880807,2.486131361,19.27689859,-26.49827194,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190724-CCBLFalmouth-1,5,0.458173244,0.239897948,0.609943199,1.78557251,2.55563998
9,7/26/19,5:03:58 PM,Player F,e6f942ca-afe8-11e9-a592-1c4d702b06a0,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,46,48,64,70.5,20,60,13,105,87,-28,4.61,22.4,0.14,2,4,Right,COT_KET,Right,WAR_GAT,Stretch,1,Top,0,1,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,88.59400745,-0.63018892,-2.193061799,1964.072743,236.1508996,0.072916667,5.735140676,1.990370591,6.814730207,-26.02513871,8.604090814,12.87738793,2.991038796,1.061867531,80.14909864,-5.628294626,0.287742083,0.423538538,57.02190698,12.95373355,-21.41599934,NA,NA,NA,NA,98.47286064,98.47286064,-20.96902767,1.313167725,-7.904434043,5.014998508,-1.854095369,50,5.684769733,4.598180012,-128.970737,-2.108254015,-13.12633718,30.34205139,-23.84599357,COT_KET,WAR_GAT,CCBLCotuit,CCBL,CCBL,20190726-CCBLCotuit-1,18,1.343880649,-1.553546455,0.722909696,0.339650708,0.569782497
131,7/26/19,6:25:44 PM,Player F,53cff960-aff4-11e9-a592-1c4d702b06a0,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,61,46,72,75.4,24.2,78,17,85,75,-24,4.91,24.8,0.15,5,6,Right,COT_KET,Right,WAR_GAT,Stretch,5,Top,2,2,2,Splitter,Splitter,InPlay,Undefined,FlyBall,Out,0,1,0,NA,85.27227609,-0.717910541,-1.989903721,NA,223.7999951,0.0625,5.77623391,1.086629913,5.378867411,-34.08740251,5.759404722,5.558997167,2.262263935,-0.316046929,76.57598579,-7.110296046,-0.942074441,0.454326724,87.65495844,49.48671006,-5.788317956,4959.246981,109.8936103,116.995622,-4.832740407,239.0148255,123.8014584,-1.395862989,5.607538452,-3.643590732,3.313585939,-0.912504698,50,5.688689845,4.11488202,-123.7528475,-2.684988909,-5.524658828,29.82017217,-27.14976533,COT_KET,WAR_GAT,CCBLCotuit,CCBL,CCBL,20190726-CCBLCotuit-1,10,2.909079694,-0.236502834,-0.799723534,1.421924288,0.97926805
75,7/27/19,7:23:35 PM,Player F,92f3719d-b0c5-11e9-b28e-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,61,56,80,72.5,30.2,79,17,81,86,-35,5.15,24.4,0.13,4,5,Right,HYA_HAR,Right,WAR_GAT,Stretch,3,Bottom,1,2,2,Curveball,Curveball,InPlay,Undefined,FlyBall,Sacrifice,0,1,1,NA,77.26644832,0.586743295,-1.302817826,2223.569218,41.25840383,0.3125,6.190956177,2.077307631,5.424698859,-53.54497559,-5.389644227,-4.688271386,2.278549338,0.466256821,70.25775264,-9.398541427,-2.184351526,0.499451942,89.82173724,36.656118,-14.84751991,2968.083101,106.5105318,74.62893045,-27.48596211,325.8506207,165.2029062,-13.72160957,5.271691284,2.072097102,-3.061620935,-1.958671916,50,6.206702106,2.693500113,-112.2340681,-0.461031542,2.599562652,23.42827496,-36.01502465,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190727-CCBLWareham-1,-5,3.939271746,0.895492989,1.214901873,1.973772445,1.315762958
129,7/27/19,7:54:36 PM,Player F,e8100844-b0c9-11e9-b28e-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,60,41,74,71.9,25.3,78,15,72,83,-36,4.78,24.5,0.14,8,2,Right,HYA_HAR,Right,WAR_GAT,Stretch,4,Bottom,2,0,1,Slider,Curveball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,77.70229702,-0.784694913,-1.416471982,2246.906436,94.57904837,0.385416667,6.253300644,1.77159886,5.219919432,-47.19127208,0.439794236,-6.050415157,1.582714132,-0.064530091,71.24784254,-9.498779297,-2.544780474,0.496725746,97.30967763,11.2679956,-19.00518419,1133.310817,102.6842413,14.52746697,-39.44542212,228.7211396,227.3862661,-23.62690347,1.986764526,2.766054271,0.468020136,-1.636565362,50,6.146365973,2.981808825,-112.8906602,-3.031300845,3.541598681,22.05524877,-31.57480525,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190727-CCBLWareham-1,-11,3.089505868,1.821639454,0.891644383,2.359309172,1.107275267
184,7/27/19,8:27:55 PM,Player F,8ccd0420-b0ce-11e9-b28e-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,51,57,80,75.8,28.7,66,12,85,84,-31,5.17,24.4,0.14,8,6,Left,HYA_HAR,Right,WAR_GAT,Stretch,5,Bottom,2,3,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Single,0.89,0,1,NA,87.60334747,-1.630151092,3.769422605,2245.899303,150.7335425,0.458333333,5.285143975,-2.888060118,5.832307937,-21.08863876,15.80517291,-8.876726314,2.00894544,-0.119295663,79.16053193,-5.601788816,2.094726116,0.437167916,95.06501377,-10.74772163,-32.47153127,NA,NA,NA,NA,12.47531555,11.75110444,-25.96100659,0.077301636,5.974486784,9.04318215,2.585609646,50,5.139663012,-8.090198139,-127.0935029,-4.297669627,9.652793978,29.01546287,-17.56325815,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190727-CCBLWareham-1,1,3.54192092,0.030546387,0.781100811,1.762447373,1.268171223
177,7/28/19,4:38:06 PM,Player F,9eb1010c-b177-11e9-9214-cc2f71675af6,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,50,47,76,76.2,26,65,16,79,82,-41,5.45,24.5,0.14,2,5,Left,HYA_HAR,Right,WAR_GAT,Windup,6,Top,1,3,1,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,85.23963417,-2.336095942,1.081652641,1962.046844,166.6871908,0.479166667,5.92578631,-1.072889063,6.166199048,-19.16765835,19.16867945,-4.544338056,2.169245083,-0.452433704,77.19786234,-5.963564237,0.217034564,0.445632473,90.77694375,41.34607949,11.70953884,3985.814525,105.9088621,85.04517438,29.72016859,338.0160837,145.6060127,20.89466321,5.223635864,2.820908159,11.20231827,0.993339674,50,5.739099029,-2.206985398,-123.9314298,-5.617350052,4.334234715,27.56082832,-14.96204661,HYA_HAR,WAR_GAT,CCBLHyannis,CCBL,CCBL,20190728-CCBLHyannis-1,-3,3.64483887,0.496065362,0.776079934,2.807619156,0.55539976
130,7/28/19,6:51:10 PM,Player F,346cd73a-b18a-11e9-9214-cc2f71675af6,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,59,49,80,75.2,28.3,76,6,79,83,-35,5.48,24,0.13,3,5,Right,HYA_HAR,Right,WAR_GAT,Stretch,5,Top,1,2,2,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Single,0.89,0,1,NA,76.88072522,0.74105146,-2.540442232,1870.478788,235.1747663,0.072916667,5.017727935,1.644529432,6.846181176,-44.98992913,0.915026424,1.377356148,1.944921695,-0.558452825,69.99690019,-7.872229467,-2.275474608,0.487642225,92.23883281,-7.857762248,-1.174819395,NA,NA,NA,NA,14.56022672,14.56022672,1.288130941,0.097650757,-1.572483503,0.278521776,-1.482832473,50,5.04834371,4.933449852,-111.9020057,0.421987009,-1.968360019,22.60614664,-31.82540825,HYA_HAR,WAR_GAT,CCBLHyannis,CCBL,CCBL,20190728-CCBLHyannis-2,-4,4.271156016,1.288456703,1.02768343,1.173581348,0.82854344
203,7/28/19,7:36:31 PM,Player F,8a44c348-b190-11e9-9214-cc2f71675af6,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,60,49,72,73.5,24.3,77,11,79,83,-43,5.15,24.9,0.14,1,7,Right,HYA_HAR,Right,WAR_GAT,Windup,7,Top,0,3,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,94.43947698,-4.182267954,-3.12140842,2199.571803,210.8940612,0.041666667,6.403401013,1.769576646,5.687262432,-17.68658634,14.08339916,8.444631157,1.019011184,-0.438659634,86.2068164,-7.472746457,-1.537924018,0.405676664,63.08360159,-19.72993566,-13.9613756,NA,NA,NA,NA,5.109845571,5.095699731,-3.465813736,0.035466919,-5.421852561,8.750692653,-1.512258582,50,6.039793509,7.16296217,-136.8472677,-10.64943077,-10.24843936,31.10798692,-15.63340271,HYA_HAR,WAR_GAT,CCBLHyannis,CCBL,CCBL,20190728-CCBLHyannis-2,-4,3.455627939,1.348653434,1.178251701,2.100070041,0.159510212
87,7/29/19,7:32:30 PM,Player F,283ccb15-b259-11e9-b28e-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,54,47,60,74.5,17.8,70,22,91,72,-36,4.86,22.7,0.15,4,2,Right,COT_KET,Right,WAR_GAT,Stretch,3,Bottom,2,0,1,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,88.98589002,-2.055616464,-1.920624944,2215.243537,212.1828213,0.041666667,5.549082397,1.613573661,6.515933583,-17.83174996,16.75094385,10.56208207,2.17520041,0.730909254,80.85328678,-5.44918473,0.097294004,0.423253861,71.74665829,33.03211666,-20.86405406,1838.270805,101.7007224,50.57103449,-41.91510074,259.9003056,255.894402,-22.84079875,3.882706909,-6.416364791,9.877749732,-1.484543807,50,5.398137768,4.039916241,-129.4633081,-5.158377848,-10.80148157,29.07623886,-15.54557821,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190729-CCBLWareham-1,19,1.736393056,-0.862608773,-0.994869366,1.87427884,-0.316598304
279,7/29/19,9:25:02 PM,Player F,e039fd67-b268-11e9-b28e-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,56,60,80,70.4,28.2,73,10,84,86,-26,5.02,22.5,0.13,5,8,Right,COT_KET,Right,WAR_GAT,Stretch,8,Bottom,2,3,2,ChangeUp,ChangeUp,InPlay,Undefined,LineDrive,Out,0,1,0,NA,87.55138735,0.07212574,-2.852251584,2002.074608,250.3084932,0.09375,5.4072702,1.305038229,6.141419968,-29.76245258,6.182771668,17.37031457,2.993795493,0.114794354,80.24222184,-5.533182417,0.427037259,0.431511244,57.7708188,19.22867888,10.85451907,1875.238301,106.9759169,8.665159921,25.61540229,134.4525915,134.2572893,14.05473125,1.884788208,-10.22832865,3.343401006,-1.096851015,50,5.397263978,5.815511648,-127.3709855,-0.748270651,-16.83097294,25.75263133,-26.67239782,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190729-CCBLWareham-1,-2,3.076407335,0.777366794,0.959991353,0.681084903,1.725777213
75,7/31/19,7:26:53 PM,Player F,b2eb89b7-b3ea-11e9-b28e-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,R,56,42,74,79.1,25,73,17,79,77,-28,5.63,23.7,0.14,4,3,Left,BOU_BRA,Right,WAR_GAT,Stretch,3,Bottom,0,2,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,85.79552667,-1.941357735,1.849818441,1988.964347,161.3485798,0.479166667,5.72566425,-1.785128099,6.122556479,-20.56879886,16.93811187,-5.729135497,2.215445802,-0.552048897,78.55617411,-5.810509876,0.767492459,0.440785364,79.81007747,48.15868923,11.03914523,4443.433557,104.4692756,100.9256778,34.44058193,234.4851724,98.45109495,23.93515062,5.297636108,3.63031677,9.751629048,1.646702996,50,5.566371582,-3.859344354,-124.8166959,-4.849855691,5.726547103,25.14192722,-16.79159942,WAR_GAT,BOU_BRA,CCBLWareham,CCBL,CCBL,20190731-CCBLWareham-1,2,3.866507981,0.153418649,-0.703100944,1.948393325,0.69745926
84,6/14/19,7:26:52 PM,Player G,e5cec307-8efb-11e9-b286-1c1bb52a548f,Bat,L,63,27,36,70.4,5.1,81,11,67,69,-41,4.12,20.9,0.16,2,3,Right,ORL_FIR,Left,WAR_GAT,Windup,3,Bottom,1,0,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Error,0,0,0,NA,71.57031958,-0.351225978,-0.97751274,2295.786848,75.28009553,0.354166667,6.302588937,2.004652343,6.367454126,-58.34823155,-4.143161391,-15.57647718,1.117024434,-0.192877949,65.54093887,-11.35644054,-3.956886132,0.529897016,85.51691199,-0.414813804,10.76033055,NA,NA,NA,NA,34.57344179,33.52073596,10.53599942,0.260692749,8.258146885,-2.166060771,-1.926884618,50,6.250163412,2.142440552,-104.136696,-2.008014084,8.893575112,20.63146112,-34.50677821,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,-2,-0.063780666,2.777247055,-1.179324765,1.708275575,-1.309027297
139,6/14/19,7:57:41 PM,Player G,31e587d4-8f00-11e9-b286-1c1bb52a548f,Bat,L,63,33,51,65.8,13.2,82,6,76,69,-22,3.9,20.5,0.14,7,7,Right,ORL_FIR,Left,WAR_GAT,Stretch,4,Bottom,2,3,2,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Single,0.89,0,1,NA,82.1734938,-1.521490725,-2.265401082,1985.139972,201.6127575,0.53125,5.888093292,2.430862991,7.154951401,-27.11788939,12.3119557,4.892507249,2.247864153,0.784256807,75.1436994,-6.726586761,-1.321612452,0.451943405,83.36975742,-21.38370831,1.584851646,NA,NA,NA,NA,8.612223134,8.612223134,-4.295307129,0.052955933,-3.43064095,7.40702752,-2.300023046,50,5.790533828,4.624285705,-119.7083172,-3.798967528,-4.95167387,24.25409054,-21.48298961,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,7,0.470224443,1.953203469,-1.044403161,-0.636023953,0.834700592
213,6/14/19,8:35:03 PM,Player G,6e09b7e3-8f05-11e9-b286-1c1bb52a548f,Bat,L,64,60,50,65.1,12.8,83,3,87,84,-33,3.48,22.6,0.16,3,4,Right,ORL_FIR,Left,WAR_GAT,Windup,6,Bottom,2,1,2,ChangeUp,ChangeUp,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,81.68798807,-1.497071047,-3.354939999,1980.912255,251.0487087,0.09375,5.404784431,2.134554959,6.02913016,-35.88729992,6.725985877,19.70444283,1.025194495,0.66636699,73.23770755,-8.303761418,0.409235959,0.469833554,78.17081304,15.4257425,1.587083442,1890.956548,109.9997204,18.78096434,-0.214224819,209.152248,209.0099801,-0.666401273,2.38142395,-11.94534528,4.203420687,-1.882872491,50,5.268570058,6.387749864,-118.5011446,-4.120404819,-16.53384049,28.25768887,-26.35599261,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,3,-0.228377716,1.784891719,0.847662293,0.138143899,-0.151190947
62,6/16/19,4:45:34 PM,Player G,b1f1be1f-9077-11e9-b286-1c1bb52a548f,Bat,L,64,46,39,69.6,6.7,83,-7,82,77,-35,4.36,21.6,0.14,3,4,Right,CHA_ANG,Left,WAR_GAT,Windup,2,Bottom,2,1,2,Cutter,Slider,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,85.82353868,-1.718430372,-1.624612224,2385.964442,170.8032977,0.489583333,5.150817456,1.491737741,6.006719877,-28.87067399,8.939827229,-1.453163825,1.151873996,-0.13478665,78.44526766,-7.138248739,-1.899158993,0.442565683,78.80998332,-6.707989377,-2.362316923,NA,NA,NA,NA,13.14531866,12.51733215,-1.414405891,0.092312622,0.311427003,5.35164006,-1.363456211,50,5.00010244,3.584600859,-124.821465,-4.627634392,0.488731914,26.36611504,-23.77555625,WAR_GAT,CHA_ANG,CCBLWareham,CCBL,CCBL,20190616-CCBLWareham-1,5,0.943859913,2.378934846,0.139396304,-1.112961942,-1.309117226
63,6/23/19,5:39:11 PM,Player G,5864f061-95ff-11e9-bca8-1c1bb52a52af,Bat,L,66,43,41,66.2,8.1,86,0,80,78,-36,3.55,21.5,0.16,2,3,Right,ORL_FIR,Left,WAR_GAT,Windup,3,Top,1,0,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,0,1,0,NA,80.91421,-1.257214438,-0.872883515,2517.065918,72.73489792,0.354166667,5.406693778,2.011040754,5.688096957,-44.7019513,-1.847820279,-5.815777574,0.509537286,0.712839776,74.73641664,-9.549000001,-1.963276503,0.471159405,74.82502077,5.779429451,-9.22798488,1944.045047,NA,NA,NA,98.73194769,97.72526873,-12.2733445,0.98125061,2.869642677,-0.637238084,-1.934074509,50,5.273190427,1.971362108,-117.7153234,-3.950827999,4.023579051,22.49912219,-33.06753186,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,2,-0.441054449,2.615686124,0.184650063,-0.01653364,-0.878861888
120,6/23/19,6:13:47 PM,Player G,2acad41b-9604-11e9-bca8-1c1bb52a52af,Bat,L,57,56,58,72.3,16.9,74,5,90,78,-28,4.64,23.1,0.15,1,3,Right,ORL_FIR,Left,WAR_GAT,Windup,5,Top,0,1,1,Slider,Slider,InPlay,Undefined,LineDrive,Double,1.27,0,0,NA,80.59525347,-0.758777109,-2.060635919,2094.111579,106.6582587,0.395833333,5.186285859,2.52529739,6.714834279,-39.79267814,1.066100077,-3.691313409,1.176189592,0.333377847,75.55742475,-8.232267246,-2.758800228,0.460059715,93.06364502,14.91883608,26.0858833,2049.234015,95.69551433,21.15454474,54.24328142,243.1994726,186.1063508,35.33283717,2.457907104,1.571691342,0.763497878,-2.387533275,50,5.119909544,4.321873828,-117.5207348,-2.56464083,2.236383493,18.63024276,-31.08765582,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,12,1.636851587,0.269924397,-0.175122682,0.120536085,0.024232469
76,6/29/19,5:41:56 PM,Player G,b95ef82b-9ab6-11e9-a587-1c4d702b06a0,Bat,L,66,27,56,64.5,16,85,2,66,69,-33,3.96,21,0.14,3,5,Right,COT_KET,Left,WAR_GAT,Stretch,3,Top,1,2,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,0,1,0,NA,78.46339942,-0.138916332,-1.807070104,2176.060463,119.2291729,0.416666667,5.502240434,2.685996041,6.038911,-40.45023713,4.79480709,-8.645075309,2.00271097,0.291988625,71.77259381,-7.740579921,-3.441293181,0.484124461,77.15318046,-43.18913485,1.577414403,NA,NA,NA,NA,4.384198046,4.371230475,-3.595423821,0.027150269,4.1530338,2.646133817,-2.540543156,50,5.469601427,3.84066945,-114.1450016,-1.397128668,5.437042838,22.5208216,-28.70979962,COT_KET,WAR_GAT,CCBLCotuit,CCBL,CCBL,20190629-CCBLCotuit-1,-3,0.97947086,3.424737855,-0.162578222,0.058976512,0.738887462
173,6/29/19,6:42:24 PM,Player G,2be9937a-9abf-11e9-a587-1c4d702b06a0,Bat,L,54,53,37,67,5.9,70,8,87,79,-19,3.82,20.1,0.15,1,5,Right,COT_KET,Left,WAR_GAT,Stretch,6,Top,0,2,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,93.73508425,-0.860775891,-3.734675527,2264.643446,260.135105,0.114583333,5.537927257,1.760661497,5.775188668,-29.13809001,3.65971826,21.22269533,2.307099014,0.049446207,83.35781678,-6.392095887,0.306851609,0.412186658,81.58752354,-28.23465808,39.08384087,NA,NA,NA,NA,7.192464858,5.724867489,23.26858267,0.043649292,-12.85110739,2.295793089,-1.464635474,50,5.449636376,8.147079192,-135.8541421,-3.035093576,-23.30130158,38.02730077,-28.01137483,COT_KET,WAR_GAT,CCBLCotuit,CCBL,CCBL,20190629-CCBLCotuit-1,8,-0.847409023,0.731111957,-0.877477125,-0.48925516,0.130568429
285,6/29/19,7:48:31 PM,Player G,674a7788-9ac8-11e9-a587-1c4d702b06a0,Bat,L,56,42,41,66.6,7.8,72,28,87,69,-1,3.83,17.5,0.15,4,2,Right,COT_KET,Left,WAR_GAT,Stretch,9,Top,1,0,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,86.535923,-1.841061277,-1.67617295,2066.175547,213.4717852,0.041666667,5.835703193,1.067919829,6.377325111,-18.78497139,17.91781636,11.86967557,2.575355282,0.514677897,78.73480885,-5.404772709,0.584579165,0.436034692,79.8882799,18.35124457,32.07849276,2375.176955,90.42443253,24.5041422,62.63722142,222.777436,162.6078659,38.81101277,2.55227478,-7.023111681,10.39707403,-0.952778616,50,5.6943125,3.34500284,-125.9132072,-4.586503192,-11.19976818,27.1566077,-15.59381686,COT_KET,WAR_GAT,CCBLCotuit,CCBL,CCBL,20190629-CCBLCotuit-1,18,-1.455645122,-0.743221479,-3.403352545,-0.192974081,1.446337998
47,7/5/19,7:05:04 PM,Player G,52d4686e-9f79-11e9-b28b-1c1bb52a548f,Bat,L,55,57,48,68.9,11.3,72,11,91,80,-27,4.1,20.4,0.15,2,1,Right,ORL_FIR,Left,WAR_GAT,Windup,2,Bottom,1,0,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,88.22324737,-3.40802696,-2.010661272,2340.276279,206.1629264,0.53125,5.683953633,1.353528233,5.681349376,-15.30397545,21.36854344,10.51439668,1.226397273,0.354884387,79.54539788,-6.280236043,-0.025018949,0.435854856,92.26847965,13.9208883,18.03479777,1480.559591,103.7675086,17.57013549,36.4988954,231.8363609,230.597051,21.05364295,2.233230591,-6.295811672,12.57829374,-1.190791215,50,5.38727985,4.146214569,-127.9568162,-8.128294745,-10.28136777,30.10019825,-11.63308091,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190705-CCBLWareham-1,11,-0.050981756,0.327550362,-0.440513005,0.164909093,-0.145072791
139,7/5/19,7:53:20 PM,Player G,110baf3b-9f80-11e9-b28b-1c1bb52a548f,Bat,L,56,62,60,69.2,17.7,73,11,92,84,-25,4.43,20.2,0.14,1,2,Right,ORL_FIR,Left,WAR_GAT,Windup,5,Bottom,0,1,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,87.32817817,-2.794239086,-3.383226488,2180.645022,213.4154326,0.041666667,5.803633864,2.34283774,6.398838977,-16.83984421,19.32303879,12.77109821,1.824354014,0.292443167,79.3653637,-5.988424558,-0.952795676,0.432815735,100.9925193,-2.400794594,24.52011396,NA,NA,NA,NA,29.92431932,29.458342,21.21811372,0.197590942,-8.035940918,11.46595653,-2.106198746,50,5.595253127,7.130666341,-126.8156126,-6.683360181,-12.99529178,27.62090924,-13.63191987,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190705-CCBLWareham-1,8,0.945712808,0.266630009,0.082868863,0.023945409,0.520911698
220,7/5/19,8:28:08 PM,Player G,ec427b41-9f84-11e9-b28b-1c1bb52a548f,Bat,L,61,25,54,65.2,14.5,79,7,68,65,-35,3.78,19.7,0.15,5,8,Right,ORL_FIR,Left,WAR_GAT,Stretch,6,Bottom,2,3,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,1,NA,87.14581115,-2.812077658,-3.074699521,2049.869055,217.5410125,0.052083333,5.597374997,1.989287288,6.520891778,-20.81502541,15.45439414,11.90236475,1.277149872,0.157662702,79.00893048,-6.771514768,-0.798638291,0.433452808,90.00689622,11.07703372,-8.663859874,1109.638733,108.1207141,14.0593167,-20.24560874,204.5181241,204.5181241,-12.39576313,1.941486816,-7.54404023,9.428228228,-1.780646936,50,5.392496242,6.468318342,-126.5785353,-6.805068671,-12.09703808,28.64425483,-17.05567267,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190705-CCBLWareham-1,3,0.072376976,2.808426941,-0.818108257,0.651826527,0.476754372
41,7/6/19,3:25:44 PM,Player G,dc250c29-a023-11e9-8cfc-38baf8e72d44,Bat,L,60,51,57,62.8,16.1,78,11,85,79,-21,3.6,19.8,0.14,5,2,Left,HAR_MAR,Left,WAR_GAT,Stretch,2,Top,2,1,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Out,0,1,0,NA,89.54278512,-2.630069807,2.312132375,2284.101809,168.1830099,0.479166667,6.492136245,-1.358036447,6.015078603,-15.09721289,20.15883495,-4.224574445,2.794324376,0.432612384,80.3552616,-5.49189446,1.508089987,0.42735455,88.45014324,20.99047282,-17.01520814,2926.11829,102.7266026,33.43147781,-39.3341083,292.482362,246.4589182,-26.68279934,3.224976196,3.078083337,11.85998816,1.17922791,50,6.277817941,-5.115388936,-129.9738193,-6.448683225,5.160176808,32.31862285,-12.29166425,HAR_MAR,WAR_GAT,CCBLHarwich,CCBL,CCBL,20190706-CCBLHarwich-1,6,-0.160459934,1.244383244,-0.113351941,-0.417488584,1.346551425
